1.486065966312937192e+00,-2.572553679542418870e+00,-1.064064912845054334e+00,1.443553077802494311e+00,0.000000000000000000e+00
1.403383656291607107e+00,1.359237166640077987e+00,1.522079305902757085e+00,-6.925266385980388684e-02,0.000000000000000000e+00
-1.064496704611124223e-01,-3.252460842913264205e+00,-2.488971525094496595e-01,3.919120401546321020e-01,0.000000000000000000e+00
1.077085403518444284e+00,5.505388224276011044e-01,1.464133900329407378e+00,2.981262806298907719e-01,0.000000000000000000e+00
-9.727293637488778622e-01,-3.461549206732771555e+00,-9.573614178815719189e-01,-3.325136895246267876e-01,0.000000000000000000e+00
2.362167014587832625e-01,3.063692594559977778e+00,-1.677188654106186672e+00,2.764561961141582813e-01,1.000000000000000000e+00
-1.460751041631818348e+00,2.152796306204638022e+00,1.722630503539974711e+00,-1.513317996482945071e+00,1.000000000000000000e+00
1.616100822976824780e-01,-3.045454553984943136e+00,4.277676032254156269e-01,4.347001019318654791e-01,0.000000000000000000e+00
-3.690903013146702438e-01,2.665453555894750970e+00,4.312084334949473075e-02,1.367454752002820850e+00,1.000000000000000000e+00
2.748373191042601249e-01,1.690722812181254753e+00,-8.068021007648413789e-01,-1.980931029236588481e+00,1.000000000000000000e+00
1.488183475604632378e+00,-1.169316487792704251e-02,-1.436765958586750269e+00,1.896499204425554641e+00,0.000000000000000000e+00
6.297938504416396022e-01,2.661566809533225886e+00,-1.248510066144204345e+00,-1.145102325046506886e+00,1.000000000000000000e+00
-1.860299278306702941e-01,2.445727004959505457e+00,8.751490078626442681e-01,1.848775194499649999e-01,1.000000000000000000e+00
-3.893684490858679847e-01,-1.526752761689209814e+00,-1.742679722302156620e+00,-2.695017427834518475e-01,0.000000000000000000e+00
-1.863983620786465956e+00,1.352143029889911752e+00,7.166446787480715841e-01,1.378424407012254438e+00,0.000000000000000000e+00
6.469437555457879796e-02,-2.133365451097406496e+00,1.218502375496041790e+00,1.733650364325806770e+00,0.000000000000000000e+00
8.341935938655113958e-01,-1.650194581578343644e+00,-1.097500005577238369e+00,3.834499831016864313e-01,0.000000000000000000e+00
-8.831332789037162900e-01,-3.414325833989075853e-01,-3.506839790691032022e-01,8.401905906795867907e-01,0.000000000000000000e+00
-1.454152209849555177e-01,3.325882976933307589e+00,-1.455618950848587279e-01,-1.743458580572409655e+00,1.000000000000000000e+00
-1.009039067489601038e-01,1.079402711794102743e+00,1.176109215389817386e+00,1.972434716638287622e+00,1.000000000000000000e+00
2.339268307161486149e-01,-2.860936058220010736e+00,1.491619820769389371e+00,7.902739240049916347e-02,0.000000000000000000e+00
-5.017099502696300561e-01,-7.121413325501189107e-01,-1.939909339138241595e-01,-1.504589725821388058e-01,0.000000000000000000e+00
-1.907811557470160846e+00,-2.348920909300699300e+00,1.646047410393460364e+00,1.321708634955345740e+00,0.000000000000000000e+00
1.799277494074607020e+00,1.639871828536871412e+00,-9.765530645855993175e-01,-2.989636045797710029e-01,0.000000000000000000e+00
1.850443283852816201e-01,-3.423540658627051148e+00,-1.191939101426544134e+00,9.824157374365642958e-01,0.000000000000000000e+00
1.854358146727421719e-01,-2.839863498748105286e-01,-1.079536720688328399e+00,2.178450700695933051e-02,0.000000000000000000e+00
-5.476469764537743590e-01,-1.375986249981231424e-01,1.735022731270555951e+00,-1.273616550277899329e+00,0.000000000000000000e+00
-3.922111867720861067e-01,2.809635654797604687e+00,-1.756947864948735116e+00,-6.323893839652121596e-01,1.000000000000000000e+00
1.506366656043003793e+00,2.633821785551396566e+00,-1.781037314757748957e+00,-1.507160637075650955e+00,1.000000000000000000e+00
1.247519896776521087e+00,-1.627319252361765223e+00,5.193683527034185232e-01,1.449106063093961616e+00,0.000000000000000000e+00
1.871880188344693163e+00,2.051015233278765670e-01,-1.310800472692026375e-01,-1.643632833248267699e+00,0.000000000000000000e+00
9.971222351922066629e-01,-1.834018120828242671e+00,7.236195350472351961e-01,-3.166652416705550976e-03,0.000000000000000000e+00
-1.809091512364336518e+00,-9.774211398918768445e-01,1.417659940006594788e+00,-1.015143363421723954e+00,0.000000000000000000e+00
9.462726613281509103e-01,1.061455928545091076e+00,6.693571221769683000e-01,4.557303095264648718e-01,1.000000000000000000e+00
1.137093076656891188e+00,-1.392242902196162202e+00,3.925415659380289135e-01,7.412110684064932009e-01,0.000000000000000000e+00
9.064818932024683029e-01,1.383985033572541212e+00,-1.931587357560382578e-01,8.990898073519977274e-01,1.000000000000000000e+00
-6.896369410276808054e-01,3.107701077529920752e+00,6.452419740508075208e-02,-2.106906812586366584e-01,1.000000000000000000e+00
-1.997031479859822323e+00,-2.077377277757610941e+00,8.975483787270390756e-01,3.669396751774907095e-01,0.000000000000000000e+00
-5.775139634884285389e-01,2.212281148018933052e-01,6.705106086793493070e-01,-1.747311385986888066e+00,0.000000000000000000e+00
3.544503826748695019e-01,6.020726614357885254e-01,1.665971132985771153e+00,-1.943781050397542565e+00,1.000000000000000000e+00
1.877361169603696922e+00,-1.643704895384359599e+00,7.803865824369831117e-01,7.660183923247672055e-01,0.000000000000000000e+00
1.601781613112097880e+00,2.221400022738193591e+00,-1.167553549553659753e+00,-9.839041834639539186e-01,1.000000000000000000e+00
1.398639772755181809e+00,-1.848866476201849629e+00,-1.909594079984915815e+00,-1.909241154764075299e+00,0.000000000000000000e+00
-5.994029552856487975e-01,2.019827056569162060e+00,-1.224721829911080029e+00,1.265650862060272441e+00,1.000000000000000000e+00
-1.965518881272880769e+00,7.250772349311196407e-01,2.452516865171672222e-01,-1.687437715700225827e+00,0.000000000000000000e+00
5.664806207463475296e-01,-1.191611132072598611e+00,-4.760268429673222279e-01,-3.346452484506667879e-02,0.000000000000000000e+00
2.896253336252718746e-01,8.858365822382641142e-02,-4.374404132442604176e-01,-1.967350421040245712e+00,1.000000000000000000e+00
-2.350215404312172573e-01,2.388636788801203892e+00,-5.777591787095315290e-01,7.796249000364752213e-01,1.000000000000000000e+00
1.723835828590474684e+00,8.500644727546600166e-01,1.924359381992974516e+00,1.701984181506937421e+00,0.000000000000000000e+00
-1.608080036348186415e+00,-2.578647235573633623e+00,-8.806482232446668501e-01,-1.439635057960286346e+00,0.000000000000000000e+00
8.418797725912212648e-01,3.239002476908429351e+00,-1.643289455281200295e+00,-1.022190250625627517e+00,1.000000000000000000e+00
-1.078934940965881495e+00,-1.539998053196036665e-01,-1.125915194196384306e+00,1.226775154875509699e+00,0.000000000000000000e+00
-1.166440850436269550e+00,-3.092074697806732164e+00,1.459368307225591632e+00,-1.287935625186098498e+00,0.000000000000000000e+00
-1.283876494074502661e+00,-5.576738492461053021e-01,7.676355441166737847e-01,-3.782691160154916243e-01,0.000000000000000000e+00
2.843678718300326480e-01,9.620339251030447514e-01,1.639514079761318133e+00,3.107541416789914024e-01,1.000000000000000000e+00
1.951907543051867311e+00,-1.778560297574979909e+00,-3.845488303729216462e-02,-3.249010266369367628e-03,0.000000000000000000e+00
5.729049336675404724e-01,3.227174065943025916e+00,-1.319832160235073548e+00,-4.981574737422524990e-01,1.000000000000000000e+00
-1.087359877633720107e-01,3.387846756679886440e+00,-7.883664165012811420e-01,9.899285063183049793e-01,1.000000000000000000e+00
-6.881466687006752014e-01,3.228193415035820024e+00,-1.385705433489468064e-01,4.361957192597571975e-01,1.000000000000000000e+00
-9.355631183896260250e-01,2.547964591879273044e+00,6.984765048030614487e-01,1.874805344883332836e+00,1.000000000000000000e+00
-1.395379466463037010e+00,-2.258490501913568593e+00,-7.300605518134446470e-01,-1.995314563976894107e+00,0.000000000000000000e+00
-1.283280869948752345e+00,6.876172585229802792e-01,1.185045400899077173e+00,1.182728509406370865e+00,0.000000000000000000e+00
-8.880825922762043412e-01,2.806496176272959886e+00,-7.274732347209766914e-02,2.967477819063280009e-01,1.000000000000000000e+00
1.952441150991612862e+00,3.030671198793561949e-01,1.360553878226677504e+00,-1.675130787951851330e+00,0.000000000000000000e+00
-1.605793514733871774e+00,-1.651967009890256355e+00,-1.932109705071689776e+00,1.949507864277727709e+00,0.000000000000000000e+00
-1.771751451479779638e+00,-6.972408882825531506e-01,-1.668812397391156832e+00,1.940110426451379322e+00,0.000000000000000000e+00
-3.048968310523167968e-01,-1.052181005572674355e+00,9.994228563757974193e-01,1.159156208044039627e+00,0.000000000000000000e+00
1.990803111971948258e+00,-3.196284234316568718e+00,-1.244434788694530614e+00,1.916483036363845205e+00,0.000000000000000000e+00
1.956801321395487125e+00,-6.619819386459551147e-01,-1.121722144471530402e+00,6.667737259280754891e-01,0.000000000000000000e+00
-7.726993124892995723e-01,1.448125910672213301e-01,2.224774925461474595e-01,-1.684928598902050378e+00,0.000000000000000000e+00
2.273705362158109367e-01,4.778247136676787576e-01,-3.206526690052196038e-01,-1.820108003819282061e+00,1.000000000000000000e+00
4.636678856464784282e-01,-2.717367406502503968e+00,1.200143927279589739e+00,-1.624457745845891754e+00,0.000000000000000000e+00
1.066193934146922206e+00,2.092548403342276764e+00,-1.251192118749761439e+00,-3.958206819314400438e-01,1.000000000000000000e+00
6.477485789759018786e-01,-2.816127578364141737e+00,-1.845174743217548041e-02,-3.139064308826799987e-01,0.000000000000000000e+00
6.780209085781967460e-01,5.306834220976179850e-01,8.237205386023780385e-01,-2.493232315453719483e-01,1.000000000000000000e+00
6.287902659804101013e-01,1.974476155224476059e+00,-1.796113043448960056e+00,-1.647327090599600696e+00,1.000000000000000000e+00
1.475988738337751460e+00,-1.759802078300900519e-01,5.854685222094926367e-01,-6.375587438739593882e-01,0.000000000000000000e+00
6.814014602622706640e-01,-3.075309665901387657e+00,-8.049262920733559756e-01,1.854038721604066797e+00,0.000000000000000000e+00
-1.942806472550125951e+00,2.856143905182547016e+00,-1.231689865186796240e+00,1.637859371597914393e+00,1.000000000000000000e+00
3.145640286123949636e-01,1.954667443658364867e+00,2.605312078622858962e-01,3.321309298810288801e-01,1.000000000000000000e+00
-5.861177112862292482e-01,3.135668839664899288e+00,7.652494596955237149e-01,-1.309501551551992549e+00,1.000000000000000000e+00
1.104937236851952331e+00,-2.472570714368911737e+00,-1.771230890247919021e+00,4.535761283357024887e-01,0.000000000000000000e+00
-4.793393143734561157e-01,9.434128745822398798e-01,-1.005384439962061505e+00,1.519290248714199709e+00,1.000000000000000000e+00
-1.081189292911869826e+00,-1.187653206825990182e+00,-8.796587656555736601e-01,7.731798623355419231e-01,0.000000000000000000e+00
1.399392717759291749e+00,5.591802664964626857e-01,5.124951496696605879e-01,-1.996674443480460859e+00,0.000000000000000000e+00
1.527064023353880362e+00,3.134070877163009250e+00,1.911238893745804468e+00,-4.350995902228722567e-01,1.000000000000000000e+00
-1.570320397675892377e+00,-1.881287818512435983e+00,2.316158312212919235e-01,8.329558775452174935e-01,0.000000000000000000e+00
-7.851462462410891963e-01,-2.088203277596893059e+00,-1.350275344618832030e+00,-2.056401178832512056e-01,0.000000000000000000e+00
-4.985500352138325653e-01,-2.536788555569830184e+00,4.947306541461919949e-01,-1.347865673366110073e+00,0.000000000000000000e+00
-1.988034853375646005e+00,2.949171429664700028e+00,-3.442619574444607533e-01,6.413838291670659331e-01,1.000000000000000000e+00
5.530374551647994075e-01,-2.239111690683487588e+00,-8.619188074869914562e-01,-1.750468724790643416e+00,0.000000000000000000e+00
