1.963169421649641144e+00,1.126480133282055540e+00,1.429321205918299142e-01,6.348547666574195780e-01,0.000000000000000000e+00
1.890864648089885858e+00,9.530379209708916832e-01,-9.616515287759221930e-01,-1.571536887175554176e+00,0.000000000000000000e+00
-1.380199374541613011e+00,2.233224363409179958e+00,-1.136699072008592992e+00,1.830890687324747912e+00,0.000000000000000000e+00
-1.730408865276600316e-01,2.771529234559920063e+00,-1.316250021537911596e+00,1.070944571179926808e+00,0.000000000000000000e+00
-1.646266414507461695e+00,-9.253954712765377622e-02,-8.622302338963816482e-02,-9.855616708900796219e-01,1.000000000000000000e+00
1.740577369906419314e+00,7.098584889812338261e-01,7.631158147546113213e-03,1.838927663404274160e+00,0.000000000000000000e+00
9.008280924376066423e-01,2.059955617561345598e+00,-2.015080088727885244e-01,1.606042887918197160e+00,0.000000000000000000e+00
1.729605440347025347e+00,1.639945599326571468e+00,3.862940772075504903e-01,-1.959930455080008960e+00,0.000000000000000000e+00
1.368282327240094354e+00,-2.064948917692890351e+00,-5.813252684960223959e-01,-1.154156536327254567e+00,1.000000000000000000e+00
4.226071212138360345e-01,-3.241639758821177608e+00,-1.625472665242554182e+00,1.393434791857813160e+00,1.000000000000000000e+00
-6.129829161714193120e-01,-2.707495166824447352e-01,-1.043054021365002360e+00,1.781060227511948479e+00,1.000000000000000000e+00
6.690999951424263514e-01,-2.948116176686007783e+00,1.815492070288469595e+00,1.752155433127611683e+00,1.000000000000000000e+00
-1.665984720866479085e+00,1.480174934796028019e+00,-1.983740576590760529e+00,6.586999423367556616e-02,0.000000000000000000e+00
1.776883756552079419e+00,-5.345778083013641435e-01,-1.162567081970566685e+00,1.779456652683963913e+00,0.000000000000000000e+00
9.927443249401490810e-01,-9.835787669227613605e-02,-5.976916210945832919e-01,1.420649089736381043e-01,0.000000000000000000e+00
1.361470736074660071e+00,-1.986960639385946248e+00,-1.322202059426484499e+00,-1.919526694046321813e+00,1.000000000000000000e+00
7.836665470631691832e-01,-2.126611597816783217e-01,-3.976119420540569216e-01,-1.458934145424191975e+00,0.000000000000000000e+00
-1.644035196492681372e+00,3.489497942621028415e+00,-1.058399907296783349e+00,1.592060633474003950e-01,0.000000000000000000e+00
-4.236347974887433310e-01,5.163451120668396399e-01,-1.363394889216643424e+00,1.586404002567409766e+00,0.000000000000000000e+00
1.879113408020520737e-01,3.399169015846146280e-01,1.197764476429644009e+00,-1.938603728221666600e+00,0.000000000000000000e+00
-7.738927868500187213e-01,-3.419163208498128270e-01,-1.705472868709271062e+00,3.759632219976114520e-01,1.000000000000000000e+00
-4.613978933402560489e-01,1.259434666390641944e+00,-1.726870569376913522e+00,1.922531095203678042e+00,0.000000000000000000e+00
1.869469230529046122e+00,3.162042131395423894e-01,9.331978442906101456e-01,-9.953403119686086153e-01,0.000000000000000000e+00
6.407543686160934726e-01,-1.613117154251718643e+00,-1.707525566273228934e+00,5.419209652201422145e-01,1.000000000000000000e+00
-2.977045910979581045e-01,-2.032875120093388333e+00,1.330423676994564541e+00,1.154801113026966863e+00,1.000000000000000000e+00
-8.270452491877364753e-01,-2.359350608829237306e+00,1.605697149002817792e+00,-6.011680629552815791e-01,1.000000000000000000e+00
6.456981416268581242e-01,-9.678017961767859667e-01,-8.663747659716585225e-01,-3.158659545043873695e-01,1.000000000000000000e+00
-2.423802654559858993e-01,-3.438626592384425251e+00,-2.623585809131572244e-01,-1.407849014488446127e+00,1.000000000000000000e+00
-1.856321925809736761e+00,9.919191348550064902e-01,5.746078414119004663e-02,-1.218247453273630487e+00,1.000000000000000000e+00
-1.129958022998624134e+00,2.443522435991258845e+00,1.036414241427654481e+00,3.911583990469198469e-01,0.000000000000000000e+00
-7.349873297774951464e-01,6.892995232747445300e-03,1.996284623890439036e+00,6.919448566156902736e-01,1.000000000000000000e+00
