-3.494092709502650163e+00,-4.665405595586728182e+00,0
1.002514213681542365e+00,2.202821590060413115e+00,1
-2.719597654362146955e-01,-2.369148656838677258e+00,1
2.804295685243040737e+00,3.843845774847885366e+00,0
3.231558266671887836e-01,-1.215091560111212665e+00,1
4.965793135546185511e+00,1.005849814056184677e+00,0
-4.639925432958633245e+00,-3.609494155885595745e+00,0
1.837658345297414897e+00,-3.258386853552322826e+00,0
3.711058890181034187e+00,-2.547616328273126562e+00,0
4.762211150943162608e+00,1.768390899296850449e+00,0
-2.490806311159951214e+00,2.699330972825385366e+00,0
-2.351760747659279005e+00,-3.580078818634436555e+00,0
-1.579033529117382706e+00,5.111368487431313667e-01,1
3.229459758519768187e+00,1.356775428558945507e+00,0
-2.464152660940204242e-01,-1.580121058373305409e+00,1
-2.605132504594823484e+00,-4.744655313862930157e+00,0
-1.718976092018254853e+00,-4.811893456746030751e+00,0
2.762173749387778265e+00,-2.449675213346651503e-01,1
-2.107699994686134115e+00,-4.488392927960117795e+00,0
-3.025740774735954375e-01,-8.335332021813357528e-01,2
-4.796344584041534631e+00,4.839786976951076625e+00,0
2.143504273371851454e+00,3.841547505606950352e+00,0
2.644045693092875737e+00,-3.163204497877083021e+00,0
-2.666678807328068501e+00,-2.387381706115989211e+00,0
-3.283607109737170404e+00,-8.422120979172378341e-01,0
1.512032028834855879e+00,-2.132600995567908608e+00,1
-4.368679760221632513e+00,-4.145198023668283049e+00,0
4.524644039964222486e+00,4.181093093992897636e+00,0
-3.372871253487102816e+00,-1.885777471325009280e+00,0
-4.465562578338182043e+00,4.350621756549809760e+00,0
3.104479189703129194e+00,2.150328313034202132e+00,0
2.448771301611993856e+00,-4.857715927120294985e+00,0
-2.988898938522570603e-01,-6.472115541490897073e-02,2
4.649772403558944944e+00,2.807609750523826442e+00,0
-2.705484414754620204e+00,4.996095577542563504e+00,0
-4.656452384697846725e-01,6.561728469364878080e-01,2
3.676509833334012711e+00,-2.566667019376254189e-01,0
-4.745124432084321775e+00,4.187679937201512104e+00,0
3.622633969455657521e+00,1.570986342938505587e+00,0
-3.527047421666331672e-01,2.147123708359464977e+00,1
-1.095961838670801214e+00,2.586786034499358067e+00,1
3.718913852811596144e-01,-1.349025753901498703e+00,1
1.595511000099724797e+00,-2.229194933171818604e-02,1
3.160240179331989196e+00,5.359846382730797387e-01,0
1.885090959604851513e+00,4.191377563799832728e+00,0
1.802825464191960769e+00,2.590346020118779791e+00,0
-1.910549769027571454e+00,-2.697214467594480691e+00,0
-2.520328569573165201e+00,7.048086916144136183e-02,1
-4.268703108198491414e+00,-2.165335205731147461e+00,0
-4.025956991367427129e+00,-2.311236157213944598e+00,0
1.670295928176724232e+00,-4.607634216593538667e+00,0
4.751106009940276209e+00,-3.383165849883734477e+00,0
-1.052157583820064524e+00,-2.456855028387842754e+00,1
8.374025428614420008e-01,-4.992581762124666866e+00,0
2.962447439655198522e+00,1.069116654150148449e+00,0
5.444541488007139662e-01,-2.860264560216361218e+00,1
4.565861178622709460e+00,4.817368342021046246e+00,0
